125.9453125,49.80309801,-0.007521742,-0.221378284,1.75083612,14.3183393,10.98693284,143.2169707,0
143.203125,51.8016589,-0.133450574,-0.382984688,3.08277592,16.00226795,7.433161805,74.42934486,0
93.859375,36.51577878,0.541314486,2.150836696,1.505852843,12.19432125,12.58161491,199.7037448,0
105.2421875,47.05278719,0.398089263,0.353847117,1.099498328,13.77170405,15.17531283,248.7894555,0
138.609375,45.91759507,-0.10496487,0.306144925,1.946488294,14.81690301,10.12408088,124.140405,0
117.96875,44.74108457,0.15456773,0.148691389,2.251672241,14.00224679,9.107537279,113.7915901,0
124.3984375,48.24422567,0.038642067,0.299209251,0.831939799,10.1524014,17.30299182,366.3174177,0
113.96875,40.07374793,0.550077693,1.272810347,1.841973244,12.5372066,11.47597725,175.6986109,0
124.546875,48.53395386,0.403533626,0.159703271,2.043478261,12.42643029,10.72428351,166.2450081,0
138.4296875,52.25428864,-0.177426602,-0.41500001,1.923913043,17.21223208,10.58460212,119.2103026,0
127.6796875,57.13975925,-0.146198958,-0.813952132,3.010869565,18.45574248,7.776158544,70.3135617,0
53.6484375,26.42932493,3.804691916,25.79331793,75.7006689,84.41726689,0.47445706,-1.392164883,1
127.7265625,58.15116546,-0.027425887,-0.555031642,34.7416388,55.23377776,1.249668352,0.230255505,0
133.7734375,41.90208356,0.132074075,0.298789366,1.698996656,14.8071674,11.92907056,163.8260417,0
141.09375,50.6705717,-0.058621407,-0.259984628,3.086120401,16.42124535,7.932888141,80.71540981,0
135.9453125,51.49200614,-0.120343109,-0.234912832,2.365384615,15.86447955,8.393190583,86.17802229,0
123.9921875,44.07247158,0.116062247,0.029553587,1.100334448,13.75629864,15.50767061,253.9728219,0
119.609375,52.45447943,0.097267935,-0.148668105,2.222408027,17.03436521,9.659502559,105.3632608,0
103.3984375,45.73656562,0.245459116,0.049954381,1.973244147,15.76359486,10.44891822,129.0687445,0
130.3203125,46.75767544,0.108181635,-0.143316995,2.366220736,13.81802405,10.25502117,144.5215061,0
118.3984375,52.33938823,0.051880969,-0.474842531,3.033444816,19.98499986,7.762724934,68.5695231,0
121.3828125,48.53737624,0.162843236,0.038067671,1.535117057,13.05588468,12.88065153,200.7338555,0
130.2421875,50.09097132,0.012663029,-0.259006969,1.544314381,11.27746189,13.72515213,252.4905754,0
113.1796875,44.55025842,0.17489286,0.436463642,2.309364548,14.62095026,10.14591012,132.9256359,0
117.671875,39.79618178,0.395027257,1.08315388,2.045986622,13.05437787,10.39191402,148.9430452,0
128.7421875,48.45378695,-0.084072121,0.289228149,1,12.76707984,14.68327132,234.6971763,0
137.9609375,44.23982975,-0.036627458,0.297920943,2.430602007,16.88380614,9.303938216,99.80394403,0
133.4921875,45.2218483,0.088137025,0.127219633,3.511705686,22.95336329,7.468812918,59.61565458,0
136.0625,50.91364472,0.089326301,-0.400500161,1.889632107,14.05339291,10.57392536,137.169535,0
111.5546875,40.33760044,0.150544159,0.986710843,2.360367893,19.85591244,9.509216634,95.72513427,0
127.1484375,53.95963333,0.034635364,-0.483305386,3.828595318,18.32751696,6.495728126,53.15192097,0
112.1875,43.4994163,-0.0207892,0.166902951,1.5409699,15.23750084,11.17600102,136.990386,0
133.8125,46.50113406,0.215227021,-0.107393532,14.75,46.62066957,3.121006026,8.544778641,0
98.390625,48.1907399,0.301318214,-0.038153401,1.7909699,16.39575722,10.72822455,126.642323,0
119.90625,38.4946095,0.40000494,1.291283156,0.890468227,11.76805705,15.22839161,259.0538788,0
105.53125,45.21095303,0.190156335,0.528643416,1.086120401,13.98183633,14.39306116,218.786543,0
101.3125,43.51001142,0.481391776,0.960645377,2.303511706,15.93188955,9.138607647,99.80985381,0
123.9140625,45.930829,0.242612143,0.130072578,3.236622074,18.14296707,7.451545968,67.02317003,0
123.0625,51.87797431,0.106390676,-0.054987227,1.4590301,14.59615198,12.05362943,164.1393997,0
178.765625,58.66196654,-1.304301179,1.052620253,13.69565217,50.81288398,3.627992049,11.50678008,0
112.8671875,46.62941854,-0.02313142,0.112400221,3.340301003,24.6568167,7.579057689,57.42812101,0
114.84375,46.14251658,0.189860873,-0.141959064,1.761705686,15.70471368,10.77772726,130.462445,0
126.3515625,50.9545738,0.108146094,-0.224866278,3.440635452,21.11773782,8.112927272,73.72136446,0
105.0234375,45.65075726,0.242213399,0.59663045,2.565217391,16.23221726,8.97853427,98.2443327,0
120.3203125,51.38730595,0.102889117,0.090306417,2.331103679,17.83777893,8.734730839,83.90667908,0
113.515625,47.44157334,0.348612088,-0.000778493,0.415551839,8.305439585,26.26787395,760.2654252,0
108.8828125,41.86597311,0.611750884,1.079684634,2.560200669,14.17982532,8.86113861,110.8545857,0
106.0078125,43.59660539,0.421391527,0.303841397,4.076923077,21.61697051,6.875727424,53.06174724,0
128.5078125,54.98948708,0.028453518,-0.209987075,1.87458194,13.3547302,11.40614068,164.4150505,0
125.84375,52.77642074,-0.098095663,-0.22175311,1.940635452,13.27446266,11.52306288,169.9159699,0
112.6484375,43.20582821,0.40532363,0.641852304,2.418060201,14.39019576,9.052539892,109.9633847,0
111.9140625,43.90508715,0.165771988,-0.059298594,1.408862876,11.42033136,13.52613389,242.0006866,0
141.9453125,43.29825859,-0.181505164,0.310312024,4.08361204,22.25888344,6.221585399,42.02718805,0
123.5546875,49.52931717,0.176383079,-0.166150492,0.795150502,12.56896733,17.4479603,316.4376395,0
90.2734375,39.78864372,0.557888036,1.100250996,2.688963211,17.1833097,7.845949012,72.78939348,0
103.78125,42.33533127,0.246691382,0.511385919,0.544314381,10.265646,20.61359314,446.0356593,0
102.46875,35.34714838,1.118794002,3.86018177,42.4138796,73.95063056,1.389508736,0.351528273,1
79.8359375,38.73200738,0.835316999,2.014008974,2.118729097,14.68257051,9.246478457,108.138137,0
107.2578125,52.22535993,0.120569566,-0.427712037,4.882943144,28.65422993,6.189066795,38.62940598,0
89.421875,42.97139481,0.582709288,0.895797616,1.306856187,10.46951235,14.92837204,306.1459424,0
104.0703125,39.28604706,0.515514525,0.890505216,3.392976589,20.99285794,7.445503736,60.84340307,0
123.828125,42.17469424,-0.235019324,0.453088262,2.836120401,15.41895089,7.849797678,83.64516355,0
128.1640625,42.18315299,-0.000458054,0.610202991,1.170568562,11.45943857,14.29286662,251.7354424,0
110.6953125,40.63510616,0.268702703,0.680669558,2.975752508,19.70434261,8.740980776,86.31403685,0
106.0625,51.40354286,0.313233777,-0.335720203,4.688963211,26.32486607,6.360699325,42.30734971,0
124.59375,46.17281355,0.145514765,0.455915586,2.177257525,14.44544637,9.386935637,112.4799942,0
84.96875,44.51438277,0.639545805,0.600145557,2.077759197,17.49753371,9.537005429,98.81394057,0
124.1484375,54.45856938,-0.059881859,-0.352962523,3.178929766,18.89541071,7.966732432,74.68779465,0
150.25,53.49328229,-0.221792439,-0.309404146,2.37541806,19.15764641,10.26621986,116.0802966,0
107.1640625,53.01072671,0.045760312,-0.271853192,2.765886288,17.89327446,7.952007761,72.92215523,0
110.1015625,39.50985633,0.533112464,1.365198552,12.4632107,46.49885262,3.743877519,12.81896478,0
117.1484375,47.5542601,0.034115811,0.242146576,3.872909699,25.66651128,6.797178666,46.38623687,0
138.8046875,47.95620701,0.052261198,0.144511739,4.719063545,26.45643237,6.387733991,43.34347306,0
102,52.10985991,0.165016644,-0.264776811,2.768394649,20.16741895,7.952245573,67.13635344,0
109.6015625,44.16328719,0.198448921,0.228572096,2.2090301,13.44379302,9.850950467,133.0719178,0
113.0546875,48.38877527,0.095567032,-0.062175342,1.326086957,11.67024724,13.45234021,230.5252055,0
37.1171875,30.67129692,4.628307635,28.67564049,66,86.28454909,0.953253597,-0.641793743,1
144.6796875,44.61921069,-0.295775017,0.339583537,1.881270903,14.07686557,11.01940293,148.3541956,0
110.8515625,50.49800272,0.25101033,-0.349872649,2.010869565,13.13344357,10.77773853,153.3863958,0
109.1328125,44.06500367,-0.054807164,0.162567398,4.623745819,23.52268324,6.491085125,46.55751502,0
113.75,42.1133144,0.325639419,0.79390541,2.339464883,13.09127263,9.849795815,140.7579618,0
129.9140625,49.95013566,0.045578266,-0.277350518,3.06187291,21.35281387,7.81956785,65.06099678,0
132.328125,46.48556721,0.013048419,0.12359742,5.66638796,30.44900733,5.782317616,34.16229048,0
128.1015625,52.37572193,0.058874268,-0.528563775,2.128762542,14.84507989,10.86216314,147.0518319,0
119.59375,44.82002857,0.092853167,-0.274005175,2.435618729,16.99655785,9.507735753,106.6460924,0
139.875,50.71535147,-0.032392654,-0.358492793,8.614548495,38.67084435,4.610183274,20.32123274,0
92.125,41.42066966,0.510080411,0.872240422,2.010033445,17.77704449,9.590389521,97.13757308,0
114.5859375,45.69489977,0.250128273,0.749638654,2.254180602,14.29335303,9.643034989,122.5283854,0
111.1015625,51.90328142,0.263218807,-0.020184763,1.821070234,13.86411928,10.3503568,133.4890801,0
108.25,49.38591651,0.177870804,-0.039526747,1.669732441,15.02229515,11.23728158,141.9560219,0
84.71875,37.58738516,0.677771736,2.463176133,1.755852843,11.26210642,12.35677987,227.3652703,0
103.484375,50.26771833,0.261142772,-0.165757259,2.614548495,15.10319317,8.410124683,94.00290138,0
21.7265625,32.54461237,5.72888015,33.54114171,159.1346154,84.21124957,-0.477637589,-1.313405271,1
140.28125,46.29709384,-0.095459845,0.005246786,3.263377926,24.74539307,7.98665355,64.47771202,0
127.03125,52.98922908,-0.158503824,-0.3452826,3.836956522,24.54085404,6.925247062,49.66891223,0
132.1953125,57.63503961,-0.052898913,-0.715535719,2.717391304,21.02531676,8.853363022,83.29576214,0
119.65625,49.80390257,0.026315397,-0.162415373,7.10451505,33.51924939,5.416931324,30.38356603,0
102.4375,43.83772455,0.120340257,0.25007487,3.586120401,22.21817422,8.177374887,71.64243645,0
120.8125,51.4049107,0.375735849,0.190159063,6.342809365,32.97380951,5.536330056,30.6607789,0
96.484375,40.1331737,0.486803778,0.992467206,1.483277592,13.76749922,12.07495696,168.7913867,0
138.4296875,46.69560398,0.047430438,-0.172403001,1.45819398,12.07574027,12.39898059,199.0498191,0
108.0234375,39.93988937,0.183146735,0.83496892,1.866220736,17.66168962,11.26922183,136.926845,0
113.703125,55.14828864,0.342108912,-0.026164896,3.480769231,20.76224218,7.785146989,68.36436366,0
118.2734375,51.16299243,0.119516164,-0.0833636,3.386287625,22.55230886,7.399759524,58.11793353,0
117.6796875,47.26123107,0.221762399,0.071226235,29.07608696,66.36713836,1.993661898,2.319768442,0
116.6640625,50.33392825,0.157666027,-0.140632073,2.35451505,17.76170031,9.294309473,97.17011391,0
117.484375,50.51206297,0.156572827,-0.492389741,1.959866221,15.87598451,10.65241196,132.0610525,0
129.078125,47.7036112,0.39496001,0.514568365,114.7575251,87.40858427,-0.172313266,-1.484623852,0
160.75,51.78999059,-0.368518194,-0.15404336,4.180602007,21.79347786,6.880990129,54.1269325,0
115.953125,39.04541814,0.376599152,1.38792787,1.706521739,15.76998093,10.76413638,128.3868567,0
105.1953125,33.79489112,0.393251239,2.61308134,4.052675585,19.82742605,6.154857813,44.63825381,0
127.53125,54.94868878,-0.049833761,-0.592992109,1.279264214,11.52272459,13.20342712,228.1844465,0
109.2578125,49.50145927,0.203492709,0.047536214,2.589464883,21.92876555,8.978385465,83.07662081,0
135.9609375,45.43236772,0.036673166,0.113780829,55.45401338,79.7834573,0.859006816,-1.04303387,0
134.03125,38.29163125,0.10837815,0.813305366,2.314381271,16.10785639,10.26951675,125.8351665,0
109.640625,47.33965277,0.3369552,0.292267552,7.193143813,29.4181647,5.000635054,27.13882547,0
99.5625,46.52196222,0.452754181,0.117129471,7.742474916,34.68574498,4.541281169,19.85582468,0
118.6171875,45.82032182,0.280953114,-0.370234429,1.422240803,15.52616112,12.3206312,162.4262376,0
119.9765625,48.62378932,-0.032188705,0.115540544,1.691471572,12.33727368,11.8887535,186.6618528,0
69.1328125,36.3679914,1.178839565,3.960594743,3.223244147,18.00839162,7.37861846,65.46423051,0
126.1640625,50.2658211,0.086007765,-0.336421618,1.224916388,11.91056758,13.7694758,232.9010306,0
122.5703125,38.41603742,0.152510806,1.250243845,2.510033445,20.14962591,9.024845655,86.97289594,0
95.140625,47.67250491,0.323772789,0.129481304,0.816053512,11.67607435,17.28976597,325.1219086,0
152.28125,52.44341258,-0.273670204,-0.366014608,1.137959866,14.75825931,14.65219939,225.0660033,0
75.234375,35.67857471,0.889679886,3.607026983,3.517558528,21.06469235,6.714150591,49.0193703,0
120.5,48.21792976,-0.017222526,-0.470013898,2.801003344,15.56609166,9.531433985,117.6570855,0
100.765625,43.22207993,0.34894322,0.283550363,1.774247492,15.96476699,10.54488545,122.2615124,0
93.671875,37.64370577,0.607366442,2.477926396,1.726588629,13.06555361,11.62541118,171.36263,0
113.2578125,54.60572402,0.238349614,-0.311258869,2.330267559,15.86008389,10.04540645,126.6041526,0
110.5,48.36013984,0.259477969,-0.295078664,1.469899666,12.2659328,11.58736868,179.1771956,0
123.0234375,57.03431873,0.088819061,-0.566678512,66.7541806,85.38724365,0.615693588,-1.413693563,0
118.6328125,47.57574078,0.181757085,-0.07272126,3.214882943,19.41540641,7.653322745,67.45196831,0
127.7734375,53.35951398,0.058326661,-0.54911196,11.81856187,40.96617036,3.65099159,12.91273157,0
130.5703125,50.14520846,0.05649006,-0.294696858,1.7090301,11.46474684,12.50073723,220.531023,0
123.4453125,52.3199007,0.120329192,-0.398795663,4.877090301,22.76278964,5.861449321,40.98827107,0
122.859375,51.34286318,-0.205109794,-0.511576362,2.399665552,19.80910064,8.924426907,82.85836564,0
103.4375,51.86215956,0.734444631,0.517248223,24.58695652,63.15428073,2.306971682,3.599275025,0
78.0234375,37.83485183,0.648234402,2.557078264,2.274247492,16.44846128,10.57594001,130.4800782,0
121.328125,55.00001554,0.014100724,-0.543800647,2.7909699,15.90838483,8.347321958,88.63496779,0
110.0234375,41.40830699,0.340431133,0.603376608,0.718227425,9.763681022,21.50492262,508.6851987,0
108.046875,56.68276019,0.48617228,-0.278363449,2.693143813,16.75672839,8.779084358,91.70058785,0
136.3515625,51.57891252,-0.286029648,-0.121753616,2.519230769,14.27297648,9.087359178,112.3925079,0
108.828125,51.79543739,0.088310631,-0.242738915,5.462374582,27.84899119,6.320707387,42.41694894,0
96.0546875,46.76458806,0.434347129,0.248613966,2.178929766,16.52148973,9.832199253,113.0561838,0
64.28125,34.64483581,2.845727763,12.81320802,24.60033445,70.6758993,2.605758081,4.863059303,1
122.78125,47.27280162,0.320151834,0.020996606,108.2658863,88.14853044,-0.377594432,-1.777205051,0
93,43.4964079,0.525602747,1.115279464,21.7826087,66.35519022,2.738351749,5.565650566,0
89.765625,51.70884299,0.569731428,0.248748317,124.7190635,74.0137021,-1.032909402,-0.788346015,0
120.2265625,50.25920544,-0.01227802,-0.342063264,6.131270903,26.38017001,5.433040281,32.70172786,0
127.2890625,47.87061865,0.011994399,0.409186963,15.0777592,49.23591567,3.159005481,8.614818726,0
110.1953125,41.1293802,0.288876962,1.151325081,4.663879599,22.65154981,5.677164171,35.7274933,0
128.515625,56.33950995,-0.156474423,-0.601940516,119.6981605,76.31608949,-0.875137827,-1.09859939,0
116.6796875,47.40697035,0.069426363,-0.173435707,92.82107023,82.69201688,-0.192942742,-1.877147659,0
87.6640625,34.63137968,0.656003701,3.210193233,2.862876254,16.22313864,8.013312562,80.79108804,0
79.0703125,37.84903887,0.919685114,2.684044468,1.053511706,12.93786848,13.90915614,213.5690813,0
116.8828125,52.81832381,0.184475601,-0.392660094,7.850334448,30.99479687,4.327907152,18.96122983,0
121.8828125,54.37537659,0.04492326,-0.412187407,2.714882943,18.81074941,9.017573619,93.78035659,0
133.2421875,49.97401608,-0.050664148,-0.119966258,5.513377926,29.77410473,5.85006789,34.73751947,0
121.6328125,52.31080061,0.428971291,0.042911858,5.482441472,34.23527478,6.106121028,35.42946627,0
98.34375,47.32639946,0.536680043,0.721011867,4.131270903,30.25145993,7.221302937,50.40818108,0
115.1171875,52.99050934,0.047136936,-0.335522592,2.352842809,16.97300385,9.869341629,115.2421891,0
119.984375,44.02875204,0.164076968,0.393064729,2.140468227,19.15048663,9.63250729,96.12445058,0
128,47.97232275,-0.045482854,0.119036964,107.9297659,82.02543706,0.068204817,-1.25513111,0
116.0625,38.21909495,0.419096681,1.483564652,0.850334448,12.33066608,16.65469427,300.6303698,0
100.3515625,48.51781082,0.18234733,-0.036000982,1.727424749,12.57197142,11.68466261,176.4715535,0
122.453125,43.62837726,0.057882707,0.300493007,1.22909699,13.09647848,13.24418978,197.9976728,0
120.171875,56.64184481,0.321899629,-0.399542344,89.16137124,93.13634885,0.116887235,-1.92141734,0
115.296875,47.98182588,0.394808688,0.09361128,5.047658863,24.70606948,6.037581432,39.44308915,0
107.765625,49.09294189,0.33377042,-0.384968069,28.26588629,65.59935562,2.070719747,2.642185193,0
139.6015625,50.04300336,-0.155640612,-0.147394914,2.72993311,14.55860514,8.588724632,102.6145776,0
109.34375,53.66278353,0.549167611,-0.158894683,2.136287625,13.87277311,10.48199562,139.5858845,0
121.6015625,46.9558203,-0.050608503,0.23947328,2.865384615,17.19836382,8.76785922,91.76809963,0
116.953125,42.67150311,0.324790355,0.340297902,1.384615385,13.18079443,11.75886252,165.2235152,0
115.8125,47.90024628,0.310731459,0.221470946,3.744983278,22.66642685,7.612284288,63.39672374,0
147.7421875,48.20484385,-0.263195485,0.057536893,1.929765886,15.10592755,11.43638145,154.712772,0
91.9765625,35.28001046,0.798026305,2.825496322,1.343645485,14.51944152,12.47932633,168.6196905,0
102.671875,43.7523409,0.658138848,1.038121537,1.754180602,14.986218,11.33817621,151.8623249,0
120.046875,50.48682677,0.04366276,-0.524891659,3.170568562,16.88702387,7.529901374,72.4206622,0
124.953125,49.07183182,0.009028181,-0.411015215,3.346153846,22.96905531,7.640859841,61.43671582,0
136,49.57317823,0.047797645,-0.619859814,2.314381271,13.63621336,9.540954215,125.6169224,0
121.171875,48.48197303,-0.133282211,-0.132767876,3.699832776,19.35241812,7.361531784,67.71918387,0
124.9765625,60.53285069,0.017236097,-0.840781056,187.2650502,58.63821807,-1.796187285,2.768876644,0
119.671875,39.30710602,0.30076558,1.18341494,1.746655518,16.86415914,10.91247728,127.4222621,0
116.03125,49.34175107,0.170829511,0.11690359,4.302675585,25.20790526,6.818656231,49.77533534,0
115.4140625,43.24160456,0.150226411,0.550815592,2.557692308,19.10854007,8.514768086,78.47748027,0
91.65625,44.60598991,0.458341617,1.125387505,2.255852843,14.84050401,9.397303576,110.8863838,0
147.3515625,52.02892673,0.102493225,-0.402243764,4.443143813,26.60718737,6.471484877,42.9617544,0
